id	sentence	label
1141403800823115776	mtn meu airtime option keeps returning system busy try again later kindly resolve 	None
1141406363144335360	gadrogers mtn i had gb but been downloading the whole of today now i have to spare use my balance 	Negative
1141409119942979585	mtn sim card registration failed 	None
1141413516844421120	mtn whats wrong with my tidal or your network i paid for my subscription but they keep sending me that thingi called you and a certain guy told me i uninstall it and install it again but it never helpedwakanda sht is this bambi 	None
1141431445606608896	mtn kindly fix ur network upcountry kisoro mtn this on and off is not cool 	None
1141619370017378309	socialoutcast mtn joy they reduced sending fee of mobile money joy 	None
1141625321273401344	mtn this would be good if that internet had some speed in it 	Negative
1141652863598379009	ugequitybank i am a bit disappointed i sent a simple ugx from my equity bank account to my phone on however your office sent in a message to mtn to block my line due to fraud i have not been informed of this from any official of yours and its absurd 	None
1141655685131845632	banange mtn what is happening with your network these days the network is too weak en poor we buy data until it expires if i may ask is it happening only in eastern side or mtn 	None
1141662599534260224	this is broad daylight theft i havent done anything with the data except social media and that one download i normally use mbs from mtn for a whole day on social media how can gb just disappear please africell please pout 	Negative
1141676104601735168	lizmutesi mtn played my gb weeks agoupto today i havent seen a refund 	Negative
1141707467119845377	urbanbouy mtn joy better go for africell 	Negative
1141742978261823488	mtn what happened to mymtn app 	None
1141747492695891973	mtn my mbsis the system down 	Negative
1141760405628424192	mtn whats wrong connecting to vpn using your network takes forever but airtel is chap what aint you doing right dont advise me about paying ott because i wont 	None
1141770169276088321	mtn has always provided the fastest internet in the country 	Positive
1141793214728462337	so mtn i buy ott for once in a long time and i fail to access google twitter instagram youtube until i switch my vpn back on whats up with your internet kyoka my ott is for a week cry 	Negative
1141929508574040065	the way mtn swindles my data bundles requires a judicial ruling no just twitter and facebook mbs with in mins no mweddeko 	Negative
1141959734330908672	rakthoni mtn sincerest apologies for any inconveniences possibly caused we believe that we contacted you a while go and advised on the same all affected mtn numbers should be able to transact as of now in case of any other support were here to assist 	None
1142023335011921921	mtn i need my line on please mtn uganda i am making losses because of you 	None
1142069360867106816	mtn what is up with the mobile app am getting message that service is not available 	None
1142082990253568001	dear mtn im aware of the mocash loan i owe you and i promise to pay when my economy stabilizes for that case stop sending me scaring messages that youll blacklist me from taking the loan again joy 	None
1142132295832395777	benjamin mtn small small ka loan and they hound you as if you joined the network yesterday 	None
1142137333468344320	mtn what is wrong with your internet network lately are you just going to ignore all these complaints on the timeline lately 	Negative
1142143288880828418	mtn i have been away for time got back to check on my mtn simcard its not supported by my phone yet i registered it already any help 	None
1142169682486714369	benjamin mtn i took a loan of m tool long to pay one day i decide to pay the balance of k so as to get a bigger loan i failed only to be told i had been blacklisted 	None
1142540413179506689	mtn is there anything wrong with your internet its too damn slow 	Negative
1142541139200925701	mtn why didnt u tell us that wen u introduced the bonus on monthly bundles u also introduced a ka in there to quickly deplete it 	Negative
1142702889934249984	mtn what happened to mymtn app 	None
1142813442862211080	mtn is there a network error coz i cant get through 	None
1142860084483100673	mtn i cant buy data via mobile money wsup 	None
1142866050389827587	mtn my internet connection is too slowhow do i over come 	Negative
1142867437458722819	mtn so slow is your internetbut then within no time mukama abasasirethe earthquake that willhit your towers is still in the alps 	Negative
1142870140041801728	dear mtn i have no problem with your data packages but the issue is with the network yet am on a hill please do something 	Positive
1142878855696269312	thanks so much mtn 	None
1142955418647498752	mtn so still the mobile money section of the my mtn app is still down its over months is this normal expressionless 	None
1143046494557212673	good morning mtn mtnza how are you i have feedback on the quality of internet service provided by you to my work place it can be good bad and terrible this monday morning its terrible its moody some days are very good thank you so much yours faithfully customer 	Negative
1143057210731323393	mtn hello guys my sms not working have tried sending messages to it nothing happens please help its preventing me from using any services that require sms authentication 	None
1143064498422636544	wimmtnug mtn what are u doing about incessant thuggery thru mob money why shd we continue to use a service that is a conduit for thieves a friend was robbed thru mob money despite contacting mtn cust care mtn just advises that he negotiates with the thief really 	None
1143064968012685312	its a beautiful morning but how about i tell you that mtn has introduced data bundles for dstvuganda subscribers that will make it more affordable 	Positive
1143068168832913415	multichoice uganda in partnership with mtn have introduced internet data bundles that will provide dstvuganda customers with a more affordable data plan to stream live tv 	Positive
1143073644098330624	mtn the mobile money option on the mymtn app was like the most useful feature ever tiredface how long will it be down 	None
1143080733302579201	dstvuganda in partnership with mtn have introduced data bundles that fit every customers need this affordable data plan can let you stream live tv across all packages 	Positive
1143091793522843648	denomks boss i use mtn okhand it never disappoints 	None
1143112631273885696	rachealkyy mtn so sad 	None
1143117581311778818	aye aye mtn whats with the mobile money tab on the mtn app it aint been responsive for a month give or take 	None
1143142991697260549	mtn thats not true every time iam going to activate my data bundle i use either or sh have never gone beyond that and if i had used it i would not be complaining my was all chopped at once 	Negative
1143202325068230656	mtn mtn how long does it take to verify ones simcard details my mm account has been blocked for close to a month now awaiting verification of details can someone clarify on this please 	None
1143250745036365824	lolentimuhammad mtn joy and you go joy 	None
1143751277962244101	mtn but only challenge left is dealing with this unstable network 	None
1143775968106078209	mtn you have decided to switch off my sim card even after sending me text messages showing your profile modification was successful thank you yello you have been successfully reactivated you can now enjoy all mtn services 	None
1143803116590182400	mtn hello why cant i send money from mtn to other networks is there any problem with the system 	None
1143806808248791041	dear centenarybank i deposited money on my account yest using mtn mobile but it not reflecting on my account yet please help 	None
1143812414061891591	mtn whats happening i cant make calls triumph 	None
1143819823912275969	mtn what happened to my mymtn app 	None
1143857118556164096	mtn do you have tugabane cause am not understanding why my data expire in just seconds expressionless 	Negative
1143887712157614080	im serious exhausted of how mtn siphons internet i need to switch loyalties 	Negative
1143936110307008512	mtn what is happening with the mtn app 	None
1143981624843014145	forget bolt there is a speed at which mtn data gets depleted 	Negative
1144143998162022400	well let me actually be fair not every network but am referring to mtn here i dont know how you are going to fix this but everyday its one thing if not another and am about to be over it check your life 	None
1144228937930878976	please mtn improve on your mobile money services we are loosing our money because of you and no one is attending to our complaints mtn 	None
1144248684357595140	mtn i have received a call from this number supposedly from mm service center in lugogo this guy was very rude and only speaking luganda he was telling to verify my simcard or my mm account will be suspended i found this very strange cc uccofficial 	None
1144249587722534916	if there is one thing i have learnt today it is to never trust mtn internet in the city centre 	Negative
1144262547857661953	mtn wasap with the internet its failing me at work 	Negative
1144282487914262529	naye mtn your thuggery has gone too far gb expired in under minutes after visiting only pages 	Negative
1144316994805743622	daniellutaaya mtn those mates will chew your data as though they are bewitched 	Negative
1144334075089620993	mtn it is my mtn sim that went off just like that all of a sudden i couldnt do anything or access anything with it am eagerly waiting upon you for any help you can give 	None
1144491297018769408	mtn what option do i need to actually speak to a human minutes later i am still pressing option this option the other copy nwscug customer services they are good yours are bellow par 	None
1144534002717605888	airtel time i have complane then no result better i throw the airtel sim then i will use mtn 	None
1144547372409786368	opiokoj mtn last night bought credit using mobile money and it was not loaded am a loyal mtn guy but i might be having second thoughts 	None
1144568482882904064	mtn if you cant send money to airtel the nd largest network its pointless when you deposit money you know have to split it between networks because you cant cooperate with each other 	None
1144574839430307841	isacmuhu mtn me from yesterday loaded mbs by morning i had mbs minutes later mb so i bought again pulse mbs after minutes mbs i just removed the mtn line and fixed africell 	Negative
1144678961819082752	umemeltd and mtn i have bought yaka twice but am not getting the token number yello you have paid ugx at a fee of ugx for umeme accountno transaction id what is the problem 	None
1144679294867779584	umemeltd mtn is mobile money or mtn becoming unreliable naye return my money until u sort urselves out 	None
1144684698754519041	mtn i was receiving mbs at only shs on mtn yange but now it has abnormally increased by to shs should we run to africel with my team until you people organize your system thinking 	Negative
1144685750090420225	mtn umemeltd whats going on with my yaka send my token its been minutes now and i still dont hav the token 	None
1144688497967738880	airtel ive switched to a better mtn i have no time to be fooled around 	None
1144812764516487171	sebo oba nyabo mtn i bought this data because i wan na use internet not just to watch it deplete without me using it whats up with your internet 	Negative
1144835669145112576	mtn youre taking way too long to reactivate my number tweffuge 	None
1144859382552965120	first time using mtn so far so good fist 	None
1144867893261348864	mtn when i call customer care why do you speak to me on a northern language i dont understand where in my personal information did i us want language aside from the official language of this country pout this isnt the first or third timeso i go unhelped fix it asap 	None
1144894245200941056	mtn greetings why is the internet very terrible lately during the night fromaround pm also is there a way i reset my sim card without first sending in a request about three weeks my sim was said to be reset and internet was fast now it sucks thanks 	Negative
1144901244466675712	mtn i am in arua for a week now your internet has been slow 	Negative
1144941950405156864	short sad story mtn fuck your system am not scared to say 	None
1144967101695832064	mtn i have all this amount of data but i cant even load a whatsapp status mtn please sort ur network 	None
1145002364866371584	but mtn you really need to do better coz this is becoming theft how do i load mbs amp before i even open any app half is finished come on guys amp dont tell me about background apps running coz i know all that 	Negative
1145045984898166784	i feel like throwing my mtn line in river but i dont want to pollute it 	None
1145058427946905601	if mtn ever tells you that theyre going to help dont believe it people coz they dont theyve been cheating my data for a few months now amp then they offer to help with a solution i already told them i have done they also claim my data usage is normal rolleyes thanks for nothing 	Negative
1145097317726511105	mtn trust me yall dont know how much noise im going to make once i visit your headquartersall youve said has been be patient support team is handling be a little patient since thursday 	None
1145236577460916225	mtn thank you for chewing my data 	Negative
1145362277878702080	mtn what the hell havd you done with my sim card i cant make calls but i can receive and do other requests even the internet is too slow 	Negative
1145365221487329281	mtn the number is the calling just ends the moment u place the call button 	None
1145420577404084226	everywhere you go by mtn is a scam was almost offline while in nyabushozi and kabale i think its better off having multiple network simcards 	Negative
1145588141585289216	so mtn your app is just a joke now oba its a souvenir for gaga wednesday i dont get how you have a promotion pushing usage of mobile money and we cant use mobile money on the app oba the joke is on us clownface 	None
1145667444629016576	mtn please stop messing with my data smirk 	None
1145689852509347840	mtn a number of clients have confirmed having paid money to my mobile numberto be provided but the balance shows no such is there a possibility that money remains hanging in space for a certain period of time your intervention here urgently 	None
1145728088350830599	mtn my pulse bundle just disappeared what could be the problem 	None
1145766367385329665	but mtn nooo sob mtn just took my gb data in days even when its always lasted days in the past because i use wifi much k monthly go bundle package gives one gb data among others now i loaded on th june amp by th june its gone i am officially off mtn data 	None
1145776392304504832	mtn with a sim card id jst swapped recently your network signal gets me off the grid completelyno service showing up instead of my network bars havent had any assistance whenever i call in to your customer care service lines thnx 	None
1145779156405358597	mtn uall have to up yo game yo data network has alot of issues pick a leaf 	None
1145933178844123137	hello airtel how long does it take you to reactivate a simcard seems mtn has failed to reactivate mine for six days now 	None
1145954213299662849	mtn why is it not possible to send mm to airtel number 	None
1145994604040376320	so mtn what is with all this theft first of all i call your mtnugcare and yall speaking a language i dont understand then my phone goes off wtf pout angry 	None
1146089163915190274	mtn is there an issue with the internet connection network connection is seemingly weak 	None
1146090101325385730	mtn why are your customer care people very rude this chick even abused me and told me i dont need to be on mtnplease do better 	None
1146092500802768896	mtn what is wrong with your internet painfully slow 	None
1146101259734343681	dear mtn why is it that whenever you give me bonus data you slow down my internet can you remove the bonus data from my line and give me back proper internet 	None
1146102702021251072	so mtn even this google thing needs me to pay for ott uh abanyampi mutuli bubi 	None
1146107905684496385	hi mtn i attempted to purchase data bundles for my other number using mobile money the money was deducted but then i havent gotten the bundles pls assist 	None
1146112449613049857	mtn hi the network is terrible internet also did you block access to youtube and the safari browser 	None
1146114448177995777	mtn thank you grinning 	None
1146125326034055169	umemeltd hello just paid for yaka via mtn but i cant get tokensam in darkness 	None
1146138908780048385	mtn whats with your network did u copy airtel 	None
1146158778582261760	hey mtn what is wrong with your internet today its too slow takes long to load anything and i cant reach your customer care line whats up 	None
1146169278221209601	mtn where did you import this data eating gonya from 	None
1146219671131234304	mtn thanks for resolving as soon as cheers 	None
1146293215613652992	mtn is there something wrong with your mobile payments services i have tried several times all in vain please advise 	None
1146313140403130368	mtn just bought a data bundle cant even log into gmail mtn your intermittences are costing me disappointed 	None
1146320324889370624	mtn whats with the internet cant get my mail or some apps and i think twitter is now on that too so you might see this later 	None
1146374196941000704	the way mtn is eating up my data it is kyaba too much i want to ask have you hatched a new data ggonya crocodile 	None
1146415973295185922	mtn you guys are playing too much with my data 	None
1146416909446987777	mtn cant even download an image how sad is this 	None
1146416924689162241	mtn thanks our mtn 	None
1146422018067353600	ey mtn again what is wrong with your internet its too slow takes long to load anything another day with this problem 	None
1146429034999533569	mtn pliz stop sending ur messages about momo simanyanga wangula triumph bla i remember u guys refused to lend wen i was in need unamused now wen u see me with some ka money u want me to join ur compaigns 	None
1146443162677911554	mtn okay thank you 	None
1146452120381603843	mtn cant transact on mobile money any update on system restore 	None
1146455332018937856	mtn internet speeds are glacial 	None
1146500334262587395	but you mtn sons of why dont yiu fix your internet is it asking too much 	None
1146644632123641858	for close to two weeks now after midnight mtn network switches off g and g to gsm in areas of 	None
1146654994516627456	mtn why is your internet so slow these past days 	None
1146676907779461121	mtn hey guys cant buy yaka since morningwhats wrong with the mm 	None
1146677697344495616	centenarybank i deposited money yesterday from my mtn line using but it hasnt reflected i have an urgent transaction please rectify asap 	None
1146680982717829121	mtn kindly work on your internet this policy of g yet its g i dont like it at all 	None
1146682757898219521	mtn greetings how come my friends pakapaka mins include mbs and mine doesnt also why does mine start higher thanks and stay awesome kissingheart 	Negative
1146684451877007365	mtn please fix your machines that are chopping our data how can i buy gb and use whatsapp for only a few minutes to this used up data nonsense 	None
1146690828133371904	mtn am promising myself to throw away the mtn simcard because of your stupid network u buy data and it gets done minus doing anything its moving but cant even open a massage on wtsp 	None
1146706332059389954	lately nothing irritates most like mtn internet 	None
1146710281835483136	mtn i cant update nothing the network is flakey 	None
1146725108221927424	mtn thank you deo i appreciate that customer care 	None
1146780725250842626	mtn me wat shld i do i spent lyk amonth wiz out using my mtn simcard bt the momment i inserted it back is not working telling me mbu call baring mtn wat should i do i want to get back on air 	None
1146784104324751360	but mtn they way and manner you chop data on our phones this is total stealing you need to explain why 	None
1146789769243975682	is everyone struggling with mtn internet like i am been on edge all day and in different locations of kampala 	None
1146795267108278276	cant seem to be able to make yaka purchase using mtn is there a problem since last night 	None
1146815232465154053	mtn network in mityana is trash 	None
1146818477350707203	mtn the most frustrating part was when one ben from customer care put me on hold for over an hour as i was waiting for another attendant to finish the reversal of my transaction disappointedrelieved days now seriously rolleyes 	None
1146818992805502977	mtn so now my money stays on suspense for how long huh omuntu wawansi aba tayambidwa mtn up your game and train your customer care team 	None
1146837097531301889	mtn and airtel what happened to the mobile money platform you shared 	None
1146850356879593472	but mtn when are you fixing your app such that we use it for mobile money as well it is like months now 	None
1146866669421305856	thank u mtn for free mbs i have enjoyed it bravo waiting for more next time 	None
1147113928255668224	umemeltd and mtn kindly sort out your issues bse it was a tag of war paying for my yaka last night due to your network failure and worst of all i wasnt able to get a token even after hustling to paytried times bambi mutuyambe mwebaale chaali empaako yange akiiki 	None
1147136396911632386	mtn what is the exact reason mobile money functionality was removed from the mymtn app 	None
1147153045832253440	mtn my mobile money had been removed a few mints back from my account and am calling customer care they have put off their services pliz help 	None
1147207371128758272	but mtn will your app ever work again if nowhy dont yall make me your intrim dvelopper sob 	None
1147252084472983552	mtn my sim is not active on the network and i cant get through to your customer care expressionless 	None
1147371689501765633	jimmykuteesa mtn there is a network interruption that has caused a delay in token generation when it stabilizes you will receive a message having your token sg 	None
1147408400545980416	mtn hi pliz help me to clarify this i bought monthly data but i have not got double the data that is on promotion pliz help me understand this why is it so 	None
1147418600359247878	mtn i have minutes but i cant call other mtn numbers because apparently my balance is too low whys that thinking 	Negative
1147518380758491140	disabling on mtnugs app is the worst thing that has happened to me the last months 	None
1147544952328601605	is it like its not possible anymore to send mtn mobile money to airtel anymore mtn airtel 	None
1147546542779392000	so mtn youve really failed to resolve this small issue with your mobile money service with the its been really long 	None
1147558224914259969	dear mtn what is not right with our trusted network mbs in just minutes they are used up seriously i need an explanation for the cause of this situation 	None
1147572920497201154	i have had the same drop calls on my mtn number for the last one month no substantive response in return contemplating physical contact mtn airtel 	Negative
1147575183546441728	dear mtn should i go ahead and delete my mtn app its not been functioning for almost months now 	None
1147767003450658816	mtn when you say of your boundle and my account reads mbs where could the have gone pout 	None
1147792630992035840	mtn its only proper to communicate to yo customers general issues in daily service platforms bin more than a week of failures to transact mm btn networks or is it just my phone 	None
1147875166044794880	naye mtn ur network internet connectivity is less than shyiiiiit tself 	None
1147954575804178433	mtn what is wrong with your internet 	None
1147955235987628039	mtn whats wrong with your internet 	None
1148140318027636736	mtn just revise the data bundles 	None
1148167126781272067	mtn first sort your internet issues bantu mwe mbakoye 	None
1148183582692823041	airtel why is every mtn number barred while am trying to share the love with mobile money including mine and i know it was working this morning 	None
1148246536343752705	mtn your official app been down for a minute though 	None
1148263239559630848	mtn why is it that when you give me your free mbsthe network slows down cant you give without conditions or you may leave your freebies 	None
1148277197838462983	whats wrong with network want to pay yaka mtn 	None
1148286111808204801	enough with these promos the network is barely usable mtn 	None
1148286812852559873	mtn gone to sleep everyday in the evening internet in najeera is switched off 	None
1148293493649006593	mtn im not happy i paid for ott of a month you gave me a week and disconnected me now your data is off ucced help angry 	None
1148297720689569793	mtn i plan on switching networks tomorrow so disappointed 	None
1148299238251667456	mtn what is wrong with the internet our bundles are going to waste pout 	None
1148300733533577216	betotmuganda mtn thats very true annoying and wasting our bundles 	None
1148303066317447170	mtn well your internet is off 	None
1148314952723292161	mtn mtn please why my network is down i cant do anything right now on internet please help me 	None
1148335656634068998	mtn kamali this is really unprofessional and juvenile your internet was off all evening and i dont think it has anything to do with debts grow up 	None
1148392586048167937	mtn my number is blocked please help currently iam using mtn ssd 	None
1148488263910526976	mtn id like to know how gb i started using on th of last month has just slightly over mbs left barely days in i havent downloaded anything more than gb and just days ago i had over gb remaining all i do is tweet and use whatsapp smirk rolleyes 	None
1148488456483561472	mtn wats wrong with some of ur employees thy lack customer care 	None
1148586904692187136	mtn why was mobile money taken off the mtnapp 	None
1148607562687897600	so now we cant send money from airtel to mtn anymore you people are animals 	None
1148614902245969920	mtn unable to pay nwscug via mobile money and ur app doesnt function thinking 	None
1148625888365436929	mtn please mtn stop behaving like thieves i buy my mb i use mb u send me a mage that i have used of my data volume is this true 	None
1148661996180725766	i think this time around you guys should return my money yesterday i bought mbs on mtn mobile money cost of k but up to now i havent received it so please kindly put my money back on thx 	None
1148669152074326016	guys do you know tht among other factors that can make some one shift from his or her residence poor network is among just shifted here a month ago but network kiganye mtn airtel 	None
1148674058608926720	airtel bye let me go back to mtn airtel data is cheap but it lasts in seconds many have people complained about but you cant feel it until it happens on you mbs in hour when i am just reading mails 	None
1148708759306477568	airtel lie once you guys were the bundles network but that is in your glorious past i once feared that you would eclipse mtn however my draem was shuttered midair 	None
1148840131908001792	mtn when are you deactivating your app 	None
1148865644177305601	mtn so can i uninstall the mtn app from my phone because the mobile money option i guess crashed for good 	None
1148872651919826944	mtnugcare dropping calls like hell this mid morning mtn mutuyambe 	Negative
1148886086594306053	these guys can consume your data like nth mtn 	None
1148888945113141250	mtn whats happing service is scrambled cant even purchase data 	None
1148889301029183488	mtn i just bought mbs a mins ago and its telling me no data its frustrating 	None
1148891239854616586	fraud alert mtn uccofficial why are some numbers still operating when not registered 	None
1148906340577943558	azizpowerz mtn imagin i bought on mobile money internet bundles on that idd break worth my money was taken but up to now i have received nothing please have mercy on me 	None
1148926339732451329	dear mtn please refund my money i paid for ott since you dont want to give me access 	None
1148959918306803714	why is mtn consuming normal data heavily but the swift is consumed slowly or its just me 	None
1148990424813645824	mtn what happened to the mobile money service on the mymtn app a good service that has been abandoned 	None
1149005063114907648	but mtn everyday between pm and pm your internet us very slow are you planning to change this 	None
1149024712087003141	hey mtn are you on some detective work because your network between pm and pm these days is alarming wont be shocked if you send me your automated repliesso who is going to reply me ronald or the chic 	None
1149026650371366913	dexterdjug mtn i have over complained with hopes of getting help every time and those two are always reply with no work done 	None
1149035715117887488	mtn disappointed at your customer service blocking my mm and being very unhelpful 	None
1149071321902567425	mtn fuck you lot mtn hours nothing done changed terrible network 	None
1149225282865442817	mtn in may i bought data worth gb for another number and the number never received it i called your helpline and was advised to wait within hrs the data would be loaded or a refund done todate nothing has been donemazzomawanvu munyambe 	None
1149254480057262080	mtn mtn has the best g network argue with your ancestors 	None
1149268321046544384	uccofficial mtn whats the process of reporting noise pollution customer care isnt helping 	None
1149268453842456576	mtn that was fast thanks dmd number 	None
1149284769362010114	mtn wow nice thanks a lot 	None
1149293820049330176	mtn it seems twitter solves issues faster than any other channel you use please close ticket number 	None
1149330654628405253	mtn my mobile money is not working 	None
1149380606935097346	mtn is the mobile money system now restored to send to airtel users 	None
1149473441579278337	mtn howwwwww do you call me at this time to scream momonyabo adverts in my ears on top of all the texts i get from you through out the day some us struggle to find sleep even when we are generally tired dont you everrrr again pout 	Negative
1149573103401361411	hello uccofficial why do ugandan telcos harass us with robocalls mtn you are the culprit im thinking about at the moment i have put up with your calls for so long but why call people at am in the morning 	Negative
1149623348432781312	mtn is always having technical issues unamused were tired 	None
1149630890512752641	dear mtn you are shaking our relationships by sending us such messages of favorite gal unamused 	None
1149632229271724033	mtn i have a feeling the moment u buy data on n mtn one of the staff uses it too unamused 	None
1149637090264535041	dear mtn why cant i transfer mobile money to another mtn subscriber i have been grossly inconvenienced since morning 	None
1149663504720248837	dear mtn its been more than hours and i want my k back 	None
1149692140659838976	mtn why deduct money and not give the data 	None
1149766175833886721	mtnng shey u see what your mates are doing your own is to be zapping our data while we are asleep 	Negative
1149941495564308480	mtn nakitendelilli instead of answering my questions and inquiries you decided to go silent you wont cheat an ordinary ugandan 	None
1150310691351539712	mtn iam surprised that you can switch my line off which i purchased when you had just opened in uganda sad 	Negative
1150392017735884800	mtn what does it take to have my sim card reactivated after revalidating my registration i have been to a service centre twice already and each time im told to restart my phone after two hours 	None
1150407187770093568	mtn the rate at which my data goes now day is alarming what changed with your billing something must be wrong 	None
1150465107857682432	mtn jkkarungi i use whatsapp en twitter only but the thing runs quick like hell 	None
1150726712998674432	mtn this momo nyabo phone call from is a little too much its too loud in ones ears too hope you do something about it 	None
1150738528453763072	mtn thout so thank you for the quick response 	None
1150743454831513600	mtn the internet is unusually slow 	None
1150763105829445632	mtn when was the last time you did optimization for the network did you know g drive tests have to done every months g every months ggaba and buziga area needs your attention 	Negative
1150797525923827712	mtn poor data bundle services i dont see value in business with you 	None
1150836002975551488	umemeltd my token has failed to leave your computers and yet as of minutes ago mtn confirmed the mm deduction 	None
1150837368620027906	umemeltd mtn thanks guys im now sorted 	None
1150838047015133186	thanks mtn over the weekend i went for a sim swap and received mbs in return and am here busy enjoying surfing without worries however i dont know when the data expires in any case thanks for the reward 	None
1151022530972528640	mtn hi mtn ug my line is neither opening its inbox nor checking balance takiyu kyabalongo thank u abroad 	None
1151026148069052416	dear mtn please upgrade your network in pader you can barely find anyone on another network other than mtn here but a few kilometres away from town area an youre out of range 	Negative
1151031809733537793	mtn is there a problem with mobile money this morning am getting this error when trying to transact 	None
1151054248655958016	mtn my second phone with mtn line had issues and it was off for a few days but when i got a new phone for it surprisingly it was disconnected so i cant tell exactly when it was disconnected 	None
1151105033485869056	mtn uccofficial my phone is stolen i present to mtn service centre in lugogo my documentation including police letter and my id mtn replacement sim card doesnt work i come to lugogo and im told i have to present again bse fresh documentation is alrdy taken y 	None
1151137994281119749	i think mtn you are not being truthful in the exchanges we are having via dm this is no way to treat customers you either have lost my documentation or probably have improper records no wonder qns are being raised abt ur performance all the way from kagutamuseveni 	None
1151200983869009920	mtn your mobile internet network is the worsti am regretting why i bought the k data bundle angry 	None
1151227777741393920	mtn and airtel airtime in mbarara has an additional cost of shs pensive am disturbed 	None
1151396417963003904	mtn why isnt your app working 	None
1151435705094217728	been to many offices naye mtn head office reception is most unique the receptions are male grin and not young chaps gentle men who are likely above actually one looked to be above guess what these guys give better reception than those bu cute receptionists blush 	None
1151438660061057024	hello mtn im interested in knowing who called me via this number but since then they have failed to pick up 	None
1151447210372030464	mtn not able to send mobile is the service down 	None
1151450011596726278	mtn apologies not able to send mobile money whether using the app or ussd is the service down 	None
1151464356531572736	im sick of receiving these momo nyabo messages when i never win anything unamused mtn 	None
1151498914111074304	dear mtn sending me random momonyabo messages every one minute is not necessary 	None
1151498984629899265	mjhumphrey mtn ive been to two service centres and my details captured in both but nothing 	None
1151566581937430530	my evening has been spoiled by mtn how can the gotvuganda payment system be off please fix it asap 	None
1151573935659593730	mtn this number bought airtime today at around am from mobile money till now nothing i suggest we do adult things i thank you 	None
1151582040652943361	so i bought an mtn sim card did the whole registration process provided all the necessary deets only for it to take forever for the sim card to activate so i contact their customer support for help instead they block the number apparently it belongs to someone in rwanda 	None
1151741727230832640	mtn please myn your custtomer service representative bonin who would not give me his second name needs some training in customer care i am going to switch to airtel because of him 	None
1151748731777236992	mtn what happened to the mtn daily pakapaka mbs bundles in fact whats generally happening to everything on mtn mtn 	None
1151769938874572800	anyone else experiencing intermittencies with mtnugs internet today or is it just me 	None
1151773713479737349	mtn is your gonya back i load mb at am and at am you send message that its done when i havent downloaded anything ngwoman just wtf 	None
1151773789191057410	so today a loaded my mbs mtn paka paid my ott after that i opened my whatsapp when i was going to sit down i received a message frm mtn telling me hw i hd used up all my daily bundle mtn why sob anguished 	None
1151778098242838528	mtn there has been poor accessibility of internet services for quite a while in nakasongola now please help us 	None
1151832141078106112	mtn whats happening with your warning messages have just subscribed to pulse daily en yo sending messages of u have used to check the volume its still full stop yo irritating messages imp 	None
1151903529176588289	mtn thank you for slashing my pakalast bundles now i can end this data relationship and move else where regards lg 	None
1152046589080473600	princememories mtn i swear these mtn chaps r very confused 	None
1152102354864541697	mtn kindly theres that marion at customers care call help line give her another position thats not her department very rude amp arrogant nonsense 	None
1152154435654692864	mtn you sent me mbs thank you more challenge 	None
1152155191455690752	mtn first fix the mymtn app 	None
1152158213963493376	mtn where is written that you dont give receipts for airtime so annoyed at your employee at kamokya service centre that looked me like trash asking for receipt for k airtime and even refused to send mei mean i needed the receipt for accountabilitypoor customercare 	None
1152165505991659520	mtn she should have explained thatshe was so rudeshe needs more customer care training 	None
1152195809431175170	mtn indeed fix the my mtn app honestly 	None
1152234664565850112	mtn what is happening to your mobile internet i cant do a thing with it g not working always in e 	None
1152405850876760064	lem me praise ko mtn am enjoying the offers of data n airtime bonuses thx guys some idiot is abt to say thts y i woke up at joy 	None
1152456519222550528	donatngz mtn mtn is good 	None
1152526802386116608	still wondering how g and buffering still work so well together mtn 	None
1152532858763919360	mtnugcare mtn why am i unable to load data via mobile 	None
1152808132869013504	recently used mtn mobile money service to send money to rwanda and kenya this is an incredible milestone for anyone with relatives or biz across the borders 	None
1152865890288963585	thanx for the services i sent money on a wrong number and i were able to retrieve it back thanx to the support team for having made the reversemtnug 	None
1152898757865828352	fellow ugandans the data gonya is back and very hungry this is mtn fooling us with their monthly bundles that cant even last a day we thought campaign against the gonya had worked we are coming back soon 	None
1152900082183942144	malcolmmusiime mtn mtn monthly bundles below the gb package are a scam here is the reason i activated the daily gb today morning at am right now i am left with less than so you cant tell me that your mb would take you for days something must be done to save the situation 	None
1152987381563383808	mtn ive rated you commented on my rate now please improve the god damn network i cant have my favourite network bitchin up 	Negative
1152991421122732032	mtn like for example ive been loading this song to my friend for minutes now it takes minutes to send threads its freaking horrifying and time wasting currently in kawanda bombo road is my contact problem is with internet and some times voice 	None
1153174336666329088	but mtn doesnt bonus mean i get the exact number of mbz i purchased thinking 	None
1153229564627300353	mtn your g network has a problem countrywide fix it 	Negative
1153233247473688577	mtn whats wrong with your network 	Negative
1153275773765214208	all i can say is thank you mtn 	None
1153297017956945920	mtn stop fooling usyou just sent me a message this morning readingyelloget gb free today when you buy mbs at only just dail and enjoy extra data valid for hoursdnd but i have bought the data my free gb isnt coming 	None
1153298468745748480	mtn you mtn fool usyou sent me a message this morning that i buy data for thats mbs and i get free gb but after i bought no gb i seewhy is your network so lieing customers 	None
1153305387841593344	mtn greatburgersug you people are masters of thuggery airtime is loaded and then when i dial my balance is less than get real 	None
1153318917999333378	well received thank you mtn 	None
1153387616886284289	mtn why does my tidal app break down all the time 	None
